Test ID,GWD (m),Elevation,L (km),L_new (km),Slope (%),PGA (g),Target
13773,2.10174345970154,2.33867287635803,0.0760522027179408,0.072426982411,0.215258851647377,0.490144371986389,True
32897,2.01449775695801,3.20103192329407,0.477838486943223,0.362078827384713,1.31743788719177,0.473471164703369,False
48964,2.91576266288757,4.40212392807007,1.60873228546865,0.977133260825186,0.357905834913254,0.423162847757339,True
37117,1.7829179763794,0.0,2.44310846790784,1.24734481006854,0.0,0.400819420814514,True
42754,1.78682589530945,0.0,2.21980305056338,1.18866032011594,0.0,0.40709513425827,False
3997,2.74302291870117,4.36132955551148,1.48169072306783,0.92774348786949,0.172749310731888,0.426441490650177,True
23933,1.87950050830841,2.64012479782104,0.362712113798002,0.27801048248579,0.753903806209564,0.476793825626373,True
41950,2.60259747505188,4.90083408355713,1.19461526849973,0.853297438108847,0.618611633777618,0.436467796564102,False
26056,2.02181172370911,4.42487096786499,1.06947670431698,0.782217719590679,0.585652053356171,0.450196385383606,True
26057,2.56469440460205,4.07441377639771,1.66324958002831,1.00264004149289,1.0808390378952,0.419907093048096,True
48966,2.9220609664917,4.37566804885864,1.60089854281869,0.975200379072729,0.502012848854065,0.423162847757339,True
43638,2.56783437728882,4.04327154159546,1.70773427402707,1.02408991134999,0.507603406906128,0.419907093048096,True
7605,2.08204984664917,3.87161493301392,0.835701383395751,0.621431256782223,0.228921934962273,0.463575810194016,True
48750,1.99471580982208,3.34027695655823,0.530906645670798,0.399517923682549,1.37658023834229,0.473471164703369,False
30044,2.01449775695801,3.10186672210693,0.462171386893769,0.350728786743012,0.783564925193787,0.473471164703369,False
44682,1.93840551376343,0.0,2.38688521043438,1.2345784522462,0.0,0.403945982456207,False
51777,2.60259747505188,4.81752824783325,1.20627018586927,0.85853988272425,0.304288625717163,0.436467796564102,False
9807,2.9597430229187,4.69701337814331,1.37061735349596,0.898760110480634,0.539449274539948,0.42974928021431,True
42901,2.15782070159912,0.0,2.04216352477623,1.16497801329647,0.0,0.410266429185867,False
42755,1.78682589530945,0.0,2.21080045788513,1.19254241908674,0.0,0.40709513425827,False
43732,2.25335741043091,3.92032885551453,1.82061137035438,1.08220130726461,0.427972972393036,0.416672378778458,True
3927,2.12941980361939,3.93449902534485,0.880192192433678,0.651543326747795,1.06086921691895,0.463575810194016,True
4626,1.87950050830841,2.87491345405579,0.389213612333253,0.297263142225992,0.790080606937408,0.476793825626373,True
33238,1.94550561904907,0.0,2.10678947066123,1.17621131591084,0.0,0.410266429185867,False
2768,1.83467364311218,3.96831822395325,1.02157033592555,0.801415522128781,0.251575529575348,0.456954181194305,True
1436,1.82542777061462,3.67642545700073,0.960591033246017,0.708345813205859,0.281645089387894,0.460276752710342,True
26058,1.75448799133301,0.0,2.26324874643071,1.20645276673926,0.0,0.40709513425827,False
39569,2.54474782943726,4.64838171005249,1.27290942660101,0.875016725240207,1.03425431251526,0.433090329170227,False
2240,1.87166213989258,4.31179809570313,1.07557807288578,0.787227043178346,0.111708216369152,0.450196385383606,True
43248,1.79095554351807,0.0,2.18712052422632,1.19128416801063,0.0,0.40709513425827,False
6431,2.05034208297729,3.3812997341156,0.56081165474155,0.420761818407977,1.95297348499298,0.470163553953171,False
2931,1.95250940322876,4.2767596244812,1.06640992082438,0.796698582318647,0.667852282524109,0.450196385383606,True
2382,2.34562826156616,4.97468328475952,1.08547933528896,0.796183340829025,0.246403187513351,0.443318545818329,True
3998,2.64881348609924,5.02976655960083,1.10952909501675,0.81429719852126,1.35227203369141,0.439880639314651,True
49252,2.6314058303833,4.40120029449463,1.79058559214764,1.06865410271652,1.20364475250244,0.416672378778458,False
42900,2.15782070159912,0.0,2.03387700881092,1.17041444569587,0.0,0.410266429185867,False
32898,2.01449775695801,3.19616484642029,0.487905772918077,0.369508907216094,0.708758354187012,0.473471164703369,False
9212,1.89273178577423,3.58264303207397,0.753301249451785,0.56363974932199,0.667596399784088,0.466867506504059,True
2759,1.64374399185181,3.92879247665405,1.01804959267202,0.811323512715008,0.665838003158569,0.456954181194305,True
4806,2.39486408233643,5.08615207672119,1.10174037080493,0.808322229474338,0.862030208110809,0.443318545818329,True
19727,1.89406514167786,4.37047433853149,1.08404746821652,0.794645983580449,0.857940495014191,0.446764230728149,True
17237,2.9597430229187,4.33910083770752,1.40386660408693,0.914949863110628,1.02302634716034,0.42974928021431,False
54886,1.78893601894379,3.81427121162415,0.98735171214165,0.727658148468361,0.418440848588943,0.460276752710342,True
54887,1.94024467468262,3.9642972946167,1.00223774618693,0.738418693059163,1.24936258792877,0.460276752710342,True
3928,1.95128417015076,2.58437466621399,0.280654082201536,0.220288940239075,1.40203523635864,0.480128675699234,True
2485,1.96359837055206,3.72625398635864,0.935781900060987,0.690485743079901,0.630228817462921,0.460276752710342,True
2641,2.08204984664917,4.05610132217407,0.853250044723077,0.634846408482342,1.02327215671539,0.463575810194016,True
48965,2.9220609664917,4.44342279434204,1.61757203536658,0.990825389680658,0.432749509811401,0.423162847757339,False
2135,1.78893601894379,3.70358347892761,0.976489970710036,0.719889082153472,0.418440848588943,0.460276752710342,True
5212,1.89273178577423,3.50236749649048,0.774914971254102,0.579527257582884,0.484715551137924,0.466867506504059,True
26061,2.64921808242798,4.22512817382813,1.74097980076435,1.04719426422765,0.799241364002228,0.419907093048096,False
56062,2.09303021430969,4.78183937072754,1.08640127480549,0.7959665978767,0.842411816120148,0.446764230728149,True
46052,3.05329942703247,4.87262725830078,1.3359417196691,0.899098635915309,1.45154893398285,0.42974928021431,False
2766,1.83467364311218,4.15295791625977,1.04049260310952,0.812823541178743,0.29490664601326,0.453595846891403,True
4332,1.87950050830841,2.92788624763489,0.396867829116175,0.302775941414725,0.530354499816895,0.476793825626373,True
43733,2.39849710464477,3.90190172195435,1.83363775884959,1.09509962345572,1.20008111000061,0.416672378778458,False
17297,1.86630082130432,4.22829103469849,1.09804408889512,0.803134786290133,0.557905852794647,0.450196385383606,True
38303,1.83194088935852,2.7373104095459,0.368005918678091,0.281835816175004,0.925358057022095,0.476793825626373,True
24290,1.89757180213928,2.59235453605652,0.283062794438775,0.222688568124392,1.40203523635864,0.480128675699234,True
54888,1.6676332950592,3.85677266120911,1.01525572218883,0.747855170981542,0.908196985721588,0.460276752710342,True
3932,1.96515655517578,2.60756492614746,0.308350755548411,0.239579964951592,0.642902612686157,0.480128675699234,True
2314,1.79174160957336,4.16037464141846,1.05417217148601,0.814476441475733,0.41261625289917,0.453595846891403,True
2892,1.83897483348846,3.99347686767578,0.892910876375647,0.662298929074357,1.45565545558929,0.463575810194016,True
4642,1.93090891838074,2.95509386062622,0.532360825846931,0.401641860316506,1.42729198932648,0.473471164703369,False
2557,1.80472874641419,4.04577302932739,1.03681204733703,0.819057587548344,1.06905853748322,0.456954181194305,True
26062,2.69821357727051,4.07288360595703,1.69421803405892,1.02806308106683,0.661172151565552,0.419907093048096,False
41575,2.37886929512024,0.0,2.22451453972066,1.21144204473215,0.0,0.40709513425827,False
17294,1.89214181900024,4.41797971725464,1.09917249233186,0.804275540686164,0.180422678589821,0.450196385383606,True
3887,1.93578636646271,3.76822829246521,0.93180311143812,0.688385491491264,0.534100532531738,0.460276752710342,True
2313,1.8983256816864,4.18715906143189,1.07104070477071,0.814446176440165,0.611374139785767,0.453595846891403,True
2712,2.01670432090759,3.89992046356201,0.905361581842861,0.670973663459431,0.196437865495682,0.463575810194016,True
37531,2.68336534500122,4.4109091758728,1.47026493873618,0.941536720557387,1.03987097740173,0.426441490650177,False
10123,1.93090891838074,3.19112968444824,0.513195437789306,0.38775035724239,0.550862193107605,0.473471164703369,False
4640,1.71538901329041,3.26297903060913,0.724769074689969,0.540196476275736,0.657010078430176,0.466867506504059,True
43639,2.53509283065796,4.02031946182251,1.73232850262559,1.04736590210636,0.279003232717514,0.419907093048096,False
49253,2.62183332443237,4.47019195556641,1.79623039826926,1.07851102976191,0.442861616611481,0.416672378778458,False
19726,1.82739496231079,4.24898672103882,1.10502112723436,0.80985085046295,1.43637752532959,0.446764230728149,True
45101,2.52616119384766,5.19210386276245,1.12450430837451,0.824868076893066,0.462057441473007,0.443318545818329,True
11001,1.94216966629028,4.39472723007202,1.11188294416689,0.813092698323338,0.178099408745766,0.450196385383606,True
37532,2.48767137527466,3.95857381820679,1.49292916440633,0.952064980173528,1.0001266002655,0.426441490650177,False
19413,2.95782852172852,4.48816537857056,1.63007151785527,1.00359388611357,0.475701659917831,0.423162847757339,False
4641,1.65389060974121,2.91658091545105,0.54608742949452,0.41164315775386,0.950509667396545,0.473471164703369,False
